,Unnamed: 0,input product,output product,value,proportion,component
6233,6233,"Computer, electronic and optical products","Retail trade services, except of motor vehicles and motorcycles",52,0.0010220929318342,Domestically produced inputs
6234,6234,Electrical equipment,"Retail trade services, except of motor vehicles and motorcycles",22,0.0004324239326991,Domestically produced inputs
6235,6235,Machinery and equipment n.e.c.,"Retail trade services, except of motor vehicles and motorcycles",27,0.0005307020992216,Domestically produced inputs
6236,6236,"Motor vehicles, trailers and semi-trailers","Retail trade services, except of motor vehicles and motorcycles",66,0.0012972717980973,Domestically produced inputs
6237,6237,Ships and boats,"Retail trade services, except of motor vehicles and motorcycles",1,1.965563330450507e-05,Domestically produced inputs
6238,6238,Air and spacecraft and related machinery,"Retail trade services, except of motor vehicles and motorcycles",0,0.0,Domestically produced inputs
6239,6239,Other transport equipment - 30.2/4/9,"Retail trade services, except of motor vehicles and motorcycles",0,0.0,Domestically produced inputs
6240,6240,Furniture,"Retail trade services, except of motor vehicles and motorcycles",1,1.965563330450507e-05,Domestically produced inputs
6241,6241,Other manufactured goods,"Retail trade services, except of motor vehicles and motorcycles",6,0.000117933799827,Domestically produced inputs
6242,6242,Repair and maintenance of ships and boats,"Retail trade services, except of motor vehicles and motorcycles",0,0.0,Domestically produced inputs
6243,6243,Repair and maintenance of aircraft and spacecraft,"Retail trade services, except of motor vehicles and motorcycles",5,9.827816652252537e-05,Domestically produced inputs
6244,6244,Rest of repair; Installation - 33.11-14/17/19/20,"Retail trade services, except of motor vehicles and motorcycles",1267,0.0249036873968079,Domestically produced inputs
6245,6245,"Electricity, transmission and distribution","Retail trade services, except of motor vehicles and motorcycles",2727,0.0536009120213853,Domestically produced inputs
6246,6246,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"Retail trade services, except of motor vehicles and motorcycles",298,0.0058573787247425,Domestically produced inputs
6247,6247,Natural water; water treatment and supply services,"Retail trade services, except of motor vehicles and motorcycles",283,0.0055625442251749,Domestically produced inputs
6248,6248,Sewerage services; sewage sludge,"Retail trade services, except of motor vehicles and motorcycles",122,0.0023979872631496,Domestically produced inputs
6249,6249,"Waste collection, treatment and disposal services; materials recovery services","Retail trade services, except of motor vehicles and motorcycles",446,0.0087664124538092,Domestically produced inputs
6250,6250,Remediation services and other waste management services,"Retail trade services, except of motor vehicles and motorcycles",0,0.0,Domestically produced inputs
6251,6251,Construction,"Retail trade services, except of motor vehicles and motorcycles",1585,0.0311541787876405,Domestically produced inputs
6252,6252,Wholesale and retail trade and repair services of motor vehicles and motorcycles,"Retail trade services, except of motor vehicles and motorcycles",1105,0.0217194748014781,Domestically produced inputs
6253,6253,"Wholesale trade services, except of motor vehicles and motorcycles","Retail trade services, except of motor vehicles and motorcycles",800,0.015724506643604,Domestically produced inputs
6254,6254,"Retail trade services, except of motor vehicles and motorcycles","Retail trade services, except of motor vehicles and motorcycles",300,0.0058966899913515,Domestically produced inputs
6255,6255,Rail transport services,"Retail trade services, except of motor vehicles and motorcycles",1,1.965563330450507e-05,Domestically produced inputs
6256,6256,"Land transport services and transport services via pipelines, excluding rail transport","Retail trade services, except of motor vehicles and motorcycles",3331,0.0654729145373063,Domestically produced inputs
6257,6257,Water transport services,"Retail trade services, except of motor vehicles and motorcycles",1,1.965563330450507e-05,Domestically produced inputs
6258,6258,Air transport services,"Retail trade services, except of motor vehicles and motorcycles",13,0.0002555232329585,Domestically produced inputs
6259,6259,Warehousing and support services for transportation,"Retail trade services, except of motor vehicles and motorcycles",5309,0.1043517572136174,Domestically produced inputs
6260,6260,Postal and courier services,"Retail trade services, except of motor vehicles and motorcycles",2285,0.044913122100794,Domestically produced inputs
6261,6261,Accommodation services,"Retail trade services, except of motor vehicles and motorcycles",294,0.0057787561915244,Domestically produced inputs
6262,6262,Food and beverage serving services,"Retail trade services, except of motor vehicles and motorcycles",293,0.0057591005582199,Domestically produced inputs
6263,6263,Publishing services,"Retail trade services, except of motor vehicles and motorcycles",10,0.000196556333045,Domestically produced inputs
6264,6264,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","Retail trade services, except of motor vehicles and motorcycles",98,0.0019262520638414,Domestically produced inputs
6265,6265,Telecommunications services,"Retail trade services, except of motor vehicles and motorcycles",749,0.0147220693450742,Domestically produced inputs
6266,6266,"Computer programming, consultancy and related services","Retail trade services, except of motor vehicles and motorcycles",2001,0.0393309222423146,Domestically produced inputs
6267,6267,Information services,"Retail trade services, except of motor vehicles and motorcycles",853,0.0167662552087428,Domestically produced inputs
6268,6268,"Financial services, except insurance and pension funding","Retail trade services, except of motor vehicles and motorcycles",1816,0.0356946300809812,Domestically produced inputs
6269,6269,"Insurance, reinsurance and pension funding services, except compulsory social security","Retail trade services, except of motor vehicles and motorcycles",427,0.0083929554210236,Domestically produced inputs
6270,6270,Services auxiliary to financial services and insurance services,"Retail trade services, except of motor vehicles and motorcycles",594,0.011675446182876,Domestically produced inputs
6271,6271,Real estate services on a fee or contract basis,"Retail trade services, except of motor vehicles and motorcycles",10,0.000196556333045,Domestically produced inputs
6272,6272,Owner-Occupiers' Housing Services,"Retail trade services, except of motor vehicles and motorcycles",0,0.0,Domestically produced inputs
6273,6273,"Real estate services, excluding on a fee or contract basis and imputed rent","Retail trade services, except of motor vehicles and motorcycles",8288,0.162905888827738,Domestically produced inputs
6274,6274,Legal services,"Retail trade services, except of motor vehicles and motorcycles",521,0.0102405849516471,Domestically produced inputs
6275,6275,"Accounting, bookkeeping and auditing services; tax consulting services","Retail trade services, except of motor vehicles and motorcycles",742,0.0145844799119427,Domestically produced inputs
6276,6276,Services of head offices; management consulting services,"Retail trade services, except of motor vehicles and motorcycles",1154,0.0226826008333988,Domestically produced inputs
6277,6277,Architectural and engineering services; technical testing and analysis services,"Retail trade services, except of motor vehicles and motorcycles",299,0.005877034358047,Domestically produced inputs
6278,6278,Scientific research and development services,"Retail trade services, except of motor vehicles and motorcycles",71,0.0013955499646198,Domestically produced inputs
6279,6279,Advertising and market research services,"Retail trade services, except of motor vehicles and motorcycles",5013,0.0985336897554839,Domestically produced inputs
