,input requirements,industry,value,proportion
351,Weapons and ammunition,Mining Of Coal And Lignite,0,0.0
352,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",Mining Of Coal And Lignite,0,0.0
353,"Computer, electronic and optical products",Mining Of Coal And Lignite,0,0.0
354,Electrical equipment,Mining Of Coal And Lignite,0,0.0
355,Machinery and equipment n.e.c.,Mining Of Coal And Lignite,63,0.3058252427184466
356,"Motor vehicles, trailers and semi-trailers",Mining Of Coal And Lignite,0,0.0
357,Ships and boats,Mining Of Coal And Lignite,0,0.0
358,Air and spacecraft and related machinery,Mining Of Coal And Lignite,0,0.0
359,Other transport equipment - 30.2/4/9,Mining Of Coal And Lignite,0,0.0
360,Furniture,Mining Of Coal And Lignite,0,0.0
361,Other manufactured goods,Mining Of Coal And Lignite,0,0.0
362,Repair and maintenance of ships and boats,Mining Of Coal And Lignite,0,0.0
363,Repair and maintenance of aircraft and spacecraft,Mining Of Coal And Lignite,0,0.0
364,Rest of repair; Installation - 33.11-14/17/19/20,Mining Of Coal And Lignite,36,0.17475728155339806
365,"Electricity, transmission and distribution",Mining Of Coal And Lignite,3,0.014563106796116505
366,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,Mining Of Coal And Lignite,0,0.0
367,Natural water; water treatment and supply services,Mining Of Coal And Lignite,1,0.0048543689320388345
368,Sewerage services; sewage sludge,Mining Of Coal And Lignite,0,0.0
369,"Waste collection, treatment and disposal services; materials recovery services",Mining Of Coal And Lignite,1,0.0048543689320388345
370,Remediation services and other waste management services,Mining Of Coal And Lignite,0,0.0
371,Construction,Mining Of Coal And Lignite,3,0.014563106796116505
372,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Mining Of Coal And Lignite,0,0.0
373,"Wholesale trade services, except of motor vehicles and motorcycles",Mining Of Coal And Lignite,0,0.0
374,"Retail trade services, except of motor vehicles and motorcycles",Mining Of Coal And Lignite,0,0.0
375,Rail transport services,Mining Of Coal And Lignite,10,0.04854368932038835
376,"Land transport services and transport services via pipelines, excluding rail transport",Mining Of Coal And Lignite,18,0.08737864077669903
377,Water transport services,Mining Of Coal And Lignite,0,0.0
378,Air transport services,Mining Of Coal And Lignite,0,0.0
379,Warehousing and support services for transportation,Mining Of Coal And Lignite,0,0.0
380,Postal and courier services,Mining Of Coal And Lignite,0,0.0
381,Accommodation services,Mining Of Coal And Lignite,0,0.0
382,Food and beverage serving services,Mining Of Coal And Lignite,0,0.0
383,Publishing services,Mining Of Coal And Lignite,0,0.0
384,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",Mining Of Coal And Lignite,0,0.0
385,Telecommunications services,Mining Of Coal And Lignite,0,0.0
386,"Computer programming, consultancy and related services",Mining Of Coal And Lignite,1,0.0048543689320388345
387,Information services,Mining Of Coal And Lignite,0,0.0
388,"Financial services, except insurance and pension funding",Mining Of Coal And Lignite,15,0.07281553398058252
389,"Insurance, reinsurance and pension funding services, except compulsory social security",Mining Of Coal And Lignite,1,0.0048543689320388345
390,Services auxiliary to financial services and insurance services,Mining Of Coal And Lignite,4,0.019417475728155338
391,"Real estate services, excluding on a fee or contract basis and excluding imputed rent",Mining Of Coal And Lignite,0,0.0
392,Imputed rents of owner-occupied dwellings,Mining Of Coal And Lignite,0,0.0
393,Real estate activities on a fee or contract basis,Mining Of Coal And Lignite,0,0.0
394,Legal services,Mining Of Coal And Lignite,1,0.0048543689320388345
395,"Accounting, bookkeeping and auditing services; tax consulting services",Mining Of Coal And Lignite,0,0.0
396,Services of head offices; management consulting services,Mining Of Coal And Lignite,0,0.0
397,Architectural and engineering services; technical testing and analysis services,Mining Of Coal And Lignite,2,0.009708737864077669
398,Scientific research and development services,Mining Of Coal And Lignite,0,0.0
399,Advertising and market research services,Mining Of Coal And Lignite,0,0.0
400,"Other professional, scientific and technical services",Mining Of Coal And Lignite,0,0.0
401,Veterinary services,Mining Of Coal And Lignite,0,0.0
402,Rental and leasing services,Mining Of Coal And Lignite,19,0.09223300970873786
403,Employment services,Mining Of Coal And Lignite,0,0.0
404,"Travel agency, tour operator and other reservation services and related services",Mining Of Coal And Lignite,0,0.0
405,Security and investigation services,Mining Of Coal And Lignite,0,0.0
406,Services to buildings and landscape,Mining Of Coal And Lignite,0,0.0
407,"Office administrative, office support and other business support services",Mining Of Coal And Lignite,0,0.0
408,Public administration and defence services; compulsory social security services,Mining Of Coal And Lignite,0,0.0
409,Education services,Mining Of Coal And Lignite,0,0.0
410,Human health services,Mining Of Coal And Lignite,0,0.0
411,Residential Care  & Social Work Activities,Mining Of Coal And Lignite,0,0.0
412,"Creative, arts and entertainment services",Mining Of Coal And Lignite,0,0.0
413,"Libraries, archives, museums and other cultural services",Mining Of Coal And Lignite,0,0.0
414,Gambling and betting services,Mining Of Coal And Lignite,0,0.0
415,Sports services and amusement and recreation services,Mining Of Coal And Lignite,0,0.0
416,Services furnished by membership organisations,Mining Of Coal And Lignite,0,0.0
417,Repair services of computers and personal and household goods,Mining Of Coal And Lignite,0,0.0
418,Other personal services,Mining Of Coal And Lignite,0,0.0
419,Services of households as employers of domestic personnel,Mining Of Coal And Lignite,0,0.0
420,"Products of agriculture, hunting and related services",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
421,"Products of forestry, logging and related services",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
422,Fish and other fishing products; aquaculture products; support services to fishing,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
423,Coal and lignite,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
424,Crude Petroleum And Natural Gas & Metal Ores,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,695,0.05988797931925894
425,Other mining and quarrying products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
426,Mining support services,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,2362,0.20353295993106418
427,Preserved meat and meat products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,11,0.0009478672985781991
428,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,7,0.0006031882809133994
429,Vegetable and animal oils and fats,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,1,8.616975441619992e-05
430,Dairy products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,6,0.0005170185264971995
431,"Grain mill products, starches and starch products",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
432,Bakery and farinaceous products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,7,0.0006031882809133994
433,Other food products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,2,0.00017233950883239983
434,Prepared animal feeds,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
435,Alcoholic beverages  & Tobacco products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
436,Soft drinks,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
437,Textiles,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
438,Wearing apparel,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
439,Leather and related products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
440,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,22,0.0018957345971563982
441,Paper and paper products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,3,0.00025850926324859976
442,Printing and recording services,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
443,Coke and refined petroleum products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,289,0.024903059026281774
444,"Paints, varnishes and similar coatings, printing ink and mastics",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
445,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
446,Other chemical products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
447,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
448,Petrochemicals - 20.14/16/17/60,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
449,"Dyestuffs, agro-chemicals - 20.12/20",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
450,Basic pharmaceutical products and pharmaceutical preparations,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
451,Rubber and plastic products,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
452,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
453,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9",Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,0,0.0
